epoch,accuracy,loss,val_accuracy,val_loss
1,0.45758333802223206,1.2108919620513916,0.6955000162124634,0.8517008423805237
2,0.7090833187103271,0.7620724439620972,0.7724999785423279,0.6505523920059204
3,0.7547500133514404,0.6486859917640686,0.7879999876022339,0.5948787927627563
4,0.7870833277702332,0.5790348052978516,0.7950000166893005,0.5559702515602112
5,0.8059999942779541,0.528372585773468,0.800000011920929,0.5319219827651978
6,0.8210833072662354,0.48712655901908875,0.8165000081062317,0.5011109709739685
7,0.8329166769981384,0.45330744981765747,0.8169999718666077,0.49040141701698303
8,0.8427500128746033,0.4300130307674408,0.8220000267028809,0.47455209493637085
9,0.8558333516120911,0.4082718789577484,0.8240000009536743,0.4685482680797577
10,0.8586666584014893,0.3874856233596802,0.8295000195503235,0.46301764249801636
11,0.8669166564941406,0.3743407428264618,0.8295000195503235,0.45811572670936584
12,0.8665000200271606,0.36882245540618896,0.8309999704360962,0.4571136236190796
13,0.8701666593551636,0.3613120913505554,0.8364999890327454,0.4543962776660919
14,0.8714166879653931,0.3612818717956543,0.8349999785423279,0.4549024701118469
15,0.8711666464805603,0.3582225441932678,0.8355000019073486,0.45522958040237427
16,0.8682500123977661,0.36299213767051697,0.8349999785423279,0.4554694592952728
17,0.875,0.3543371558189392,0.8349999785423279,0.45551013946533203
