epoch,accuracy,loss,val_accuracy,val_loss
1,0.534500002861023,1.063983678817749,0.8224999904632568,0.5302547812461853
2,0.8554166555404663,0.4243673086166382,0.8675000071525574,0.3731371760368347
3,0.9081666469573975,0.2807384133338928,0.8740000128746033,0.36604043841362
4,0.9331666827201843,0.20510046184062958,0.875,0.3779059648513794
5,0.9511666893959045,0.14936310052871704,0.8709999918937683,0.4175853133201599
6,0.9624999761581421,0.11093422770500183,0.8690000176429749,0.4463164508342743
7,0.9742500185966492,0.08386123180389404,0.8659999966621399,0.49388328194618225
8,0.9770833253860474,0.0723874643445015,0.8669999837875366,0.507237434387207
