epoch,accuracy,loss,val_accuracy,val_loss
1,0.4723333418369293,1.1943423748016357,0.6809999942779541,0.8387115001678467
2,0.7115833163261414,0.7563856840133667,0.7684999704360962,0.6414801478385925
3,0.7619166374206543,0.6382215619087219,0.8034999966621399,0.569645881652832
4,0.7898333072662354,0.5726857781410217,0.8075000047683716,0.5318514108657837
5,0.8087499737739563,0.5224258899688721,0.8149999976158142,0.5103693604469299
6,0.8254166841506958,0.48206421732902527,0.8240000009536743,0.4901847243309021
7,0.843666672706604,0.44419848918914795,0.8299999833106995,0.47887203097343445
8,0.8464166522026062,0.428742378950119,0.8339999914169312,0.4694523811340332
9,0.8533333539962769,0.40255290269851685,0.8360000252723694,0.4620515704154968
10,0.8611666560173035,0.38881221413612366,0.8410000205039978,0.4569810926914215
11,0.8640833497047424,0.38161420822143555,0.843500018119812,0.45202720165252686
12,0.8659999966621399,0.3692978024482727,0.8420000076293945,0.4482085704803467
13,0.872083306312561,0.363463431596756,0.843999981880188,0.44816333055496216
14,0.8731666803359985,0.35801905393600464,0.843500018119812,0.44822996854782104
15,0.8681666851043701,0.3640860617160797,0.843500018119812,0.4479123651981354
16,0.8684999942779541,0.3613242506980896,0.8450000286102295,0.4482468366622925
17,0.8726666569709778,0.35683301091194153,0.843999981880188,0.44801414012908936
