epoch,accuracy,loss,val_accuracy,val_loss
1,0.5729166865348816,1.0308870077133179,0.8309999704360962,0.4942431151866913
2,0.8630833625793457,0.40536510944366455,0.8715000152587891,0.370069295167923
3,0.9105833172798157,0.27183541655540466,0.878000020980835,0.35998544096946716
4,0.937166690826416,0.19296376407146454,0.8730000257492065,0.38786718249320984
5,0.9523333311080933,0.1458408087491989,0.8675000071525574,0.4266137480735779
6,0.965833306312561,0.1072831004858017,0.8669999837875366,0.46107882261276245
7,0.9728333353996277,0.08050224184989929,0.8569999933242798,0.4917461574077606
8,0.9788333177566528,0.0656072199344635,0.8585000038146973,0.5171597003936768
