epoch,accuracy,loss,val_accuracy,val_loss
1,0.4855833351612091,1.16903817653656,0.7494999766349792,0.6974104046821594
2,0.7785833477973938,0.6132495403289795,0.800000011920929,0.5423815250396729
3,0.8230833411216736,0.49636971950531006,0.8205000162124634,0.4982122480869293
4,0.8364166617393494,0.4421292841434479,0.8264999985694885,0.4811287522315979
5,0.8588333129882812,0.399747759103775,0.8259999752044678,0.47677043080329895
6,0.8707500100135803,0.3641658127307892,0.8320000171661377,0.4671297073364258
7,0.8784166574478149,0.3382294774055481,0.8360000252723694,0.46465766429901123
8,0.8887500166893005,0.31087368726730347,0.8374999761581421,0.467828631401062
9,0.8999999761581421,0.2904101610183716,0.840499997138977,0.46384137868881226
10,0.9035000205039978,0.28241994976997375,0.8360000252723694,0.46357619762420654
11,0.9045833349227905,0.2688594460487366,0.840499997138977,0.46183300018310547
12,0.9070833325386047,0.26196175813674927,0.8399999737739563,0.46413323283195496
13,0.9133333563804626,0.25342172384262085,0.8414999842643738,0.4630298316478729
14,0.9160833358764648,0.2516722083091736,0.8424999713897705,0.4642523229122162
15,0.9160833358764648,0.24642926454544067,0.8424999713897705,0.46409523487091064
16,0.9144166707992554,0.24512827396392822,0.8424999713897705,0.4643447995185852
