epoch,accuracy,loss,val_accuracy,val_loss
1,0.47858333587646484,1.1707273721694946,0.7490000128746033,0.6992009878158569
2,0.7730000019073486,0.614551842212677,0.8004999756813049,0.5499271750450134
3,0.8167499899864197,0.5090124011039734,0.8245000243186951,0.5075247287750244
4,0.8358333110809326,0.4475895166397095,0.8230000138282776,0.48821231722831726
5,0.8537499904632568,0.4055957496166229,0.8299999833106995,0.4679710566997528
6,0.8686666488647461,0.3672401010990143,0.8374999761581421,0.4595074951648712
7,0.8784166574478149,0.34018778800964355,0.8385000228881836,0.4529384970664978
8,0.8863333463668823,0.31826990842819214,0.843500018119812,0.4576807916164398
9,0.8897500038146973,0.3034915328025818,0.8460000157356262,0.446479469537735
10,0.9013333320617676,0.2839486002922058,0.8460000157356262,0.4476297199726105
11,0.9051666855812073,0.26845094561576843,0.8460000157356262,0.45315247774124146
12,0.9090833067893982,0.2679429352283478,0.8424999713897705,0.45138391852378845
13,0.9084166884422302,0.26210346817970276,0.843999981880188,0.4529896080493927
14,0.9073333144187927,0.2563740909099579,0.843500018119812,0.450246125459671
