epoch,accuracy,loss,val_accuracy,val_loss
1,0.5772500038146973,1.0432558059692383,0.8445000052452087,0.4990876317024231
2,0.8656666874885559,0.4036788046360016,0.8755000233650208,0.371830552816391
3,0.909583330154419,0.26594653725624084,0.8769999742507935,0.3673175275325775
4,0.9355000257492065,0.19497179985046387,0.8700000047683716,0.3803635239601135
5,0.9525833129882812,0.14135968685150146,0.8694999814033508,0.4079938530921936
6,0.9653333425521851,0.10911418497562408,0.8679999709129333,0.4403028190135956
7,0.9741666913032532,0.08393649756908417,0.8694999814033508,0.4747394323348999
