model,seed,corruption_level,n_samples,accuracy,precision_macro,f1_macro,mcc,log_loss,inference_time_s,inference_time_per_sample_ms
bpe_1000,123,5,2000,0.811,0.8142137939860552,0.8097339530350679,0.7497808449817965,0.5283300876617432,0.20677109999815002,0.10338554999907501
bpe_1000,123,10,2000,0.801,0.8044128303569553,0.7996733602505925,0.7365280153715017,0.5467896461486816,0.18262249999679625,0.09131124999839813
bpe_1000,123,15,2000,0.804,0.8073989217541494,0.8027794872540209,0.7405284741065115,0.5569560527801514,0.17991949996212497,0.08995974998106249
bpe_1000,123,20,2000,0.7965,0.8000532090095761,0.7956023161974196,0.7303828916724467,0.5744599103927612,0.16433339996729046,0.08216669998364523
bpe_1000,123,25,2000,0.7835,0.7879166929022234,0.7820303212265997,0.7136356677194873,0.5965931415557861,0.15582280000671744,0.07791140000335872
bpe_1000,123,30,2000,0.773,0.77847392048815,0.7711825247095471,0.7001418676578743,0.6165542006492615,0.1761553999967873,0.08807769999839365
bpe_1000,123,35,2000,0.7555,0.7629386618958711,0.7535734444840937,0.6773772418788045,0.6442372798919678,0.21654460002901033,0.10827230001450516
bpe_1000,123,40,2000,0.738,0.7466476943954704,0.7360189242604687,0.6544282233938001,0.6651221513748169,0.20698960003210232,0.10349480001605116
bpe_1000,123,45,2000,0.7295,0.7381216885042392,0.7273330221004721,0.6431484430852338,0.6932780742645264,0.18967870000051335,0.09483935000025667
bpe_1000,123,50,2000,0.719,0.7306237883207198,0.7172150675473721,0.6298647134076593,0.7103464603424072,0.1838949000230059,0.09194745001150295
bpe_1000,132,0,2000,0.815,0.81785753099191,0.8140800829970702,0.7547947728475596,0.5302995443344116,0.23655969998799264,0.11827984999399632
bpe_1000,132,5,2000,0.805,0.8079924588035956,0.8036432745561283,0.7417374533090231,0.5429863929748535,0.16147140000248328,0.08073570000124164
bpe_1000,132,10,2000,0.8,0.8034687351018979,0.7986879448290675,0.7352023879811905,0.554191529750824,0.18450640002265573,0.09225320001132786
bpe_1000,132,15,2000,0.7945,0.7985424237397629,0.7932802419429018,0.7279859854245027,0.570830225944519,0.16054169996641576,0.08027084998320788
bpe_1000,132,20,2000,0.794,0.7985850343163208,0.7927665473582005,0.7274684340563109,0.5839711427688599,0.22864340001251549,0.11432170000625774
bpe_1000,132,25,2000,0.7845,0.7879052220392403,0.7831399230689975,0.7145558295530646,0.600912868976593,0.21621159999631345,0.10810579999815673
bpe_1000,132,30,2000,0.7725,0.7761867879295326,0.7709648970731857,0.6987452646808153,0.6183469295501709,0.19614740001270548,0.09807370000635274
bpe_1000,132,35,2000,0.7595,0.7646952518826567,0.7575042875471392,0.6821360765455677,0.6489283442497253,0.1650235999841243,0.08251179999206215
bpe_1000,132,40,2000,0.7475,0.7535478347692584,0.74512553669148,0.6665949628758282,0.6678072214126587,0.1730783000239171,0.08653915001195855
bpe_1000,132,45,2000,0.7305,0.7390087733066056,0.7274744114743994,0.6449528619301643,0.6975281834602356,0.1989301999565214,0.0994650999782607
bpe_1000,132,50,2000,0.7225,0.733485299119619,0.7194286818547411,0.634913561538725,0.7166724801063538,0.19951659999787807,0.09975829999893904
bpe_1000,213,0,2000,0.82,0.8199936318470801,0.8195743922687003,0.7602544744199533,0.5215997695922852,0.19789430004311725,0.09894715002155863
bpe_1000,213,5,2000,0.812,0.8123091852403325,0.8114445697035597,0.749775080989056,0.5352624654769897,0.16145010001491755,0.08072505000745878
bpe_1000,213,10,2000,0.807,0.8072318128874775,0.8067027893345979,0.7429287190783211,0.549308717250824,0.2049578000442125,0.10247890002210625
bpe_1000,213,15,2000,0.8025,0.8031792273655036,0.8023614359378544,0.7369760158600547,0.5611793994903564,0.20744670002022758,0.10372335001011379
bpe_1000,213,20,2000,0.797,0.7981276392016523,0.7970071029656006,0.7296985172044722,0.5750850439071655,0.17512379999971017,0.08756189999985509
bpe_1000,213,25,2000,0.783,0.7839369807111953,0.7828538851839916,0.711063788175786,0.5958244800567627,0.20183380000526085,0.10091690000263043
bpe_1000,213,30,2000,0.7755,0.7773642844161304,0.7757658149138048,0.7010904871208509,0.6214327216148376,0.1924834999954328,0.0962417499977164
bpe_1000,213,35,2000,0.7615,0.764333452506702,0.7616117139684033,0.6828050465328556,0.6543895602226257,0.20105490001151338,0.10052745000575669
bpe_1000,213,40,2000,0.7505,0.7557275724207735,0.750745367084741,0.6688056575786745,0.6785922646522522,0.20815560000482947,0.10407780000241473
bpe_1000,213,45,2000,0.744,0.7500549574746369,0.7440937770100904,0.6604228646973086,0.70872962474823,0.20514799997908995,0.10257399998954497
bpe_1000,213,50,2000,0.7355,0.7426835905867241,0.7359414494020988,0.649243839134658,0.7252427935600281,0.17251140001462772,0.08625570000731386
bpe_1000,231,0,2000,0.81,0.8096724496809564,0.8096624368736383,0.7467759528777973,0.5312142372131348,0.19720140000572428,0.09860070000286214
bpe_1000,231,5,2000,0.8025,0.8026540123838956,0.8021128123988236,0.7369683941622153,0.5408504009246826,0.15411209996091202,0.07705604998045601
bpe_1000,231,10,2000,0.7965,0.7967181778635355,0.7963340859035208,0.7288452556341262,0.5647977590560913,0.15930659999139607,0.07965329999569803
bpe_1000,231,15,2000,0.788,0.7892402916988575,0.7882003088966183,0.7176077511664375,0.5810045599937439,0.16137849999358878,0.08068924999679439
bpe_1000,231,20,2000,0.7785,0.7797114821991815,0.7786262465886218,0.7049672818126071,0.5968837141990662,0.165892300021369,0.0829461500106845
bpe_1000,231,25,2000,0.7695,0.7717562238660857,0.7698544953368994,0.6931423255089478,0.6220953464508057,0.15155459998641163,0.07577729999320582
bpe_1000,231,30,2000,0.7665,0.7694101775162221,0.767056699701113,0.6892157308331519,0.6418052315711975,0.1681271999841556,0.0840635999920778
bpe_1000,231,35,2000,0.746,0.7523879873906775,0.7470996969179899,0.6625706245269712,0.6663537621498108,0.14804990001721308,0.07402495000860654
bpe_1000,231,40,2000,0.7335,0.7394351513393239,0.7340465750810562,0.6460885492684272,0.692440390586853,0.15190709999296814,0.07595354999648407
bpe_1000,231,45,2000,0.721,0.7281686001884013,0.7215704689543858,0.6297466103181282,0.7148377895355225,0.165518699970562,0.082759349985281
bpe_1000,231,50,2000,0.7195,0.7274269891853713,0.7203698639654303,0.6277877646680019,0.7374471426010132,0.16405920003307983,0.08202960001653992
bpe_1000,321,0,2000,0.8155,0.8152760441649787,0.8146313378862164,0.7544666562015928,0.5469222664833069,0.1949509999831207,0.09747549999156035
bpe_1000,321,5,2000,0.809,0.8090541161935036,0.80824258411535,0.7458165303655104,0.5659460425376892,0.1421884999726899,0.07109424998634495
bpe_1000,321,10,2000,0.8055,0.8061591767240958,0.8050290166837298,0.7411666286573171,0.5780487060546875,0.14850559999467805,0.07425279999733903
bpe_1000,321,15,2000,0.8,0.8014334556740037,0.799653788029437,0.7340081971090034,0.5904096364974976,0.15208310005255044,0.07604155002627522
bpe_1000,321,20,2000,0.7905,0.7923799274305083,0.7903136247125556,0.721381428843529,0.606201708316803,0.1539780999883078,0.0769890499941539
bpe_1000,321,25,2000,0.7785,0.7806670314647173,0.77825988640558,0.7054921049902027,0.6276910901069641,0.16483280004467815,0.08241640002233908
bpe_1000,321,30,2000,0.765,0.7689564332519899,0.7648538561910735,0.6879674669803042,0.6508447527885437,0.14390530000673607,0.07195265000336803
bpe_1000,321,35,2000,0.7505,0.7565592125517042,0.7502856475059205,0.6692292685385529,0.6860743165016174,0.1544990999973379,0.07724954999866895
bpe_1000,321,40,2000,0.7345,0.7431664933566698,0.7339759962177999,0.6488410061507625,0.7109842300415039,0.1706740000518039,0.08533700002590194
bpe_1000,321,45,2000,0.725,0.7369938581038307,0.7240940401396383,0.637311741879504,0.7425535321235657,0.14649039995856583,0.07324519997928292
bpe_1000,321,50,2000,0.7055,0.7182897075276397,0.7041688152909995,0.6117578646091721,0.7765620350837708,0.17547780001768842,0.08773890000884421
bpe_1000,312,0,2000,0.808,0.8086524477324362,0.8068405759786239,0.7448946591564548,0.5341910719871521,0.19161600002553314,0.09580800001276657
bpe_1000,312,5,2000,0.7995,0.8001945528757434,0.7984712893721825,0.7334974562805479,0.5480184555053711,0.17414149997057393,0.08707074998528697
bpe_1000,312,10,2000,0.795,0.7959485398427797,0.7940881974684626,0.7275147155869054,0.562463641166687,0.15421870001591742,0.07710935000795871
bpe_1000,312,15,2000,0.784,0.7853429715525958,0.783258646411848,0.7128792847986829,0.5778411626815796,0.1796180999954231,0.08980904999771155
bpe_1000,312,20,2000,0.783,0.7844833452096575,0.7821823110694393,0.7116546547013768,0.5942051410675049,0.14622890000464395,0.07311445000232197
bpe_1000,312,25,2000,0.771,0.7735331031036491,0.7700350781224393,0.6960951273538074,0.6174966096878052,0.15598380001029,0.077991900005145
bpe_1000,312,30,2000,0.7605,0.7633564554401884,0.7595801674323789,0.682151735833015,0.6418660879135132,0.1617066000471823,0.08085330002359115
bpe_1000,312,35,2000,0.7535,0.7589488108270213,0.7525824537795613,0.6736327738439567,0.66792893409729,0.1501624999800697,0.07508124999003485
bpe_1000,312,40,2000,0.7365,0.7427511671934086,0.7353494278437094,0.6514055047595193,0.6893823146820068,0.15136750001693144,0.07568375000846572
bpe_1000,312,45,2000,0.737,0.7460373834689578,0.7364483586990226,0.6526957626775027,0.7193995714187622,0.15027119999285787,0.07513559999642894
bpe_1000,312,50,2000,0.729,0.741478058829758,0.7284817627576333,0.6429711936456031,0.7348480820655823,0.14839649997884408,0.07419824998942204
bpe_1000,111,0,2000,0.8215,0.8218575000962026,0.8207428865540487,0.7625790172946435,0.5213291049003601,0.18822389998240396,0.09411194999120198
bpe_1000,111,5,2000,0.8145,0.8157248283928347,0.8134887408062788,0.7536538460835511,0.5400102734565735,0.160761300008744,0.080380650004372
bpe_1000,111,10,2000,0.8095,0.8109175272826643,0.808532347300775,0.747036859685939,0.5595213770866394,0.15698660002090037,0.07849330001045018
bpe_1000,111,15,2000,0.804,0.8050418580466671,0.8031650281887194,0.7395000598379328,0.5732461214065552,0.17184019996784627,0.08592009998392314
bpe_1000,111,20,2000,0.795,0.7966068840089128,0.7939954509002547,0.7277403906805515,0.5913347005844116,0.1522774999612011,0.07613874998060055
bpe_1000,111,25,2000,0.785,0.786616230455994,0.7835664203249276,0.7146217668388412,0.6106685400009155,0.14573550003115088,0.07286775001557544
bpe_1000,111,30,2000,0.7775,0.7795974732429185,0.7760763132471643,0.7047539045003914,0.6369580626487732,0.15856150002218783,0.07928075001109391
bpe_1000,111,35,2000,0.767,0.7702747509381644,0.7655744572475554,0.6910960332543156,0.6681127548217773,0.14996140002040192,0.07498070001020096
bpe_1000,111,40,2000,0.7505,0.7550239771125357,0.748708976102334,0.6696132299939617,0.694283664226532,0.16110620001563802,0.08055310000781901
bpe_1000,111,45,2000,0.734,0.7398206610430287,0.7311072875006914,0.6484071527220087,0.7209189534187317,0.15148040000349283,0.07574020000174642
bpe_1000,111,50,2000,0.7195,0.7276862734764161,0.7171996142447138,0.6295259870398868,0.7461728453636169,0.15421449998393655,0.07710724999196827
bpe_1000,222,0,2000,0.823,0.8230098228276564,0.8224088053890688,0.7643641788931531,0.5138493776321411,0.18455449998145923,0.09227724999072962
bpe_1000,222,5,2000,0.8225,0.8226423224908772,0.8217633569998786,0.7638294744048462,0.5258119106292725,0.140025400032755,0.0700127000163775
bpe_1000,222,10,2000,0.816,0.816072104635128,0.8153893548939989,0.7550699817508164,0.5414161086082458,0.16578579996712506,0.08289289998356253
bpe_1000,222,15,2000,0.8145,0.8147704816744216,0.8141522753602028,0.752972184364538,0.5524951815605164,0.15552849997766316,0.07776424998883158
bpe_1000,222,20,2000,0.8095,0.8100567831985063,0.8091024971784594,0.7464253348164611,0.5730921030044556,0.15366640000138432,0.07683320000069216
bpe_1000,222,25,2000,0.796,0.7959003342646793,0.7953342569413685,0.728383473445524,0.5903267860412598,0.17749380000168458,0.08874690000084229
bpe_1000,222,30,2000,0.7815,0.7814650029493683,0.7805618130788955,0.7092345180187752,0.6106396317481995,0.1470467000035569,0.07352335000177845
bpe_1000,222,35,2000,0.769,0.7703414770280339,0.7684310665454295,0.6927770388351902,0.6407343149185181,0.1440374000230804,0.0720187000115402
bpe_1000,222,40,2000,0.7595,0.7620415245308498,0.7593628926813588,0.6802484294831684,0.6635375618934631,0.1509451000019908,0.0754725500009954
bpe_1000,222,45,2000,0.751,0.7535293689378605,0.7503059218327207,0.6692240147146623,0.6873217821121216,0.17211899999529123,0.08605949999764562
bpe_1000,222,50,2000,0.7365,0.7409782666957916,0.7362562286970843,0.6502473886581618,0.7046886682510376,0.1493664999725297,0.07468324998626485
bpe_1000,333,0,2000,0.813,0.8135829353179014,0.8126994036008901,0.7510470431425476,0.5221397280693054,0.21277420001570135,0.10638710000785068
bpe_1000,333,5,2000,0.8075,0.8085082778631165,0.8073791334507505,0.7437340660433369,0.5378900766372681,0.14367979997768998,0.07183989998884499
bpe_1000,333,10,2000,0.801,0.8023837526887738,0.8009961860340489,0.7351125251048087,0.5499824285507202,0.17268649995094165,0.08634324997547083
bpe_1000,333,15,2000,0.7975,0.798979525256116,0.7976437926119829,0.7303903762477751,0.5619151592254639,0.16505820001475513,0.08252910000737756
bpe_1000,333,20,2000,0.7945,0.7960925560485167,0.7948064002220205,0.726313108439153,0.5734798908233643,0.15974209998967126,0.07987104999483563
bpe_1000,333,25,2000,0.784,0.7864595814789456,0.7843474232215066,0.7125664779979434,0.5990498065948486,0.16374460002407432,0.08187230001203716
bpe_1000,333,30,2000,0.774,0.7763185479193966,0.7743567048317053,0.6991592813974898,0.6229472756385803,0.15956629998981953,0.07978314999490976
bpe_1000,333,35,2000,0.758,0.7602854120518515,0.7579607835351022,0.6780583392806419,0.6542584896087646,0.1749405000009574,0.0874702500004787
bpe_1000,333,40,2000,0.743,0.7471261375364842,0.7429936392658159,0.6585754804780584,0.6824466586112976,0.14726130000781268,0.07363065000390634
bpe_1000,333,45,2000,0.726,0.7308434369334186,0.7260326080069301,0.6360771413694024,0.7110545635223389,0.1657878999831155,0.08289394999155775
bpe_1000,333,50,2000,0.712,0.7197326153146657,0.7125191116997908,0.6179402889913858,0.7313331365585327,0.1489527000230737,0.07447635001153685
bpe_2000,123,0,2000,0.8325,0.8355584360118112,0.8314154075602342,0.778314025331889,0.4964899718761444,0.2065256999921985,0.10326284999609925
bpe_2000,123,5,2000,0.8255,0.828864386835689,0.8243542013456828,0.7691310991201669,0.5118300318717957,0.14157089998479933,0.07078544999239966
bpe_2000,123,10,2000,0.8175,0.8213968819626083,0.8161916982036491,0.7586846698585727,0.5372819900512695,0.14407569996546954,0.07203784998273477
bpe_2000,123,15,2000,0.8065,0.811893721278668,0.8049378496160098,0.7445299925037269,0.553403913974762,0.17684099997859448,0.08842049998929724
bpe_2000,123,20,2000,0.803,0.8105535748830464,0.8015479033303465,0.7404246423848728,0.5687496066093445,0.1290834000101313,0.06454170000506565
bpe_2000,123,25,2000,0.7915,0.8014234253147745,0.7901495469014914,0.7256067642545504,0.5912537574768066,0.13754399999743327,0.06877199999871664
bpe_2000,123,30,2000,0.7785,0.7880045843441188,0.7770015318734507,0.7082125934221424,0.6095041632652283,0.14059159997850657,0.07029579998925328
bpe_2000,123,35,2000,0.758,0.7709226580064937,0.7561107189941711,0.6819606778420586,0.6519379019737244,0.13606180000351742,0.06803090000175871
bpe_2000,123,40,2000,0.747,0.7610865887314979,0.7437006169834749,0.6682595691664456,0.6915110945701599,0.1513305000262335,0.07566525001311675
bpe_2000,123,45,2000,0.723,0.7422456842097789,0.7187745039648177,0.6378856425126586,0.7282261252403259,0.14721150003606454,0.07360575001803227
bpe_2000,123,50,2000,0.709,0.7324792554384392,0.7043088997920969,0.6204427259897517,0.768061637878418,0.15271509997546673,0.07635754998773336
bpe_2000,132,0,2000,0.828,0.8312613658523312,0.8275314003593273,0.7720648553861233,0.4956822693347931,0.20438710000598803,0.10219355000299402
bpe_2000,132,5,2000,0.83,0.8350116605862908,0.829610798057221,0.7752726483946951,0.5079408288002014,0.1599306999705732,0.0799653499852866
bpe_2000,132,10,2000,0.823,0.8290922774107279,0.822783294276275,0.7661977980267537,0.5232916474342346,0.14095809997525066,0.07047904998762533
bpe_2000,132,15,2000,0.81,0.8175361931463906,0.8101640645871373,0.7490843678103477,0.5408461689949036,0.1557094000163488,0.0778547000081744
bpe_2000,132,20,2000,0.809,0.8160795826555697,0.8089041019391675,0.7477432050591706,0.5517424941062927,0.13854379998520017,0.06927189999260008
bpe_2000,132,25,2000,0.7935,0.8017981369638082,0.7934739961330577,0.7273993044738657,0.5647329688072205,0.14095119998091832,0.07047559999045916
bpe_2000,132,30,2000,0.79,0.800232408914486,0.7898599714523155,0.7234818144472578,0.5786916017532349,0.14817570004379377,0.07408785002189688
bpe_2000,132,35,2000,0.777,0.7889337820378821,0.7769232209534045,0.7066456848205945,0.6097148656845093,0.1472654000390321,0.07363270001951605
bpe_2000,132,40,2000,0.761,0.7756208846989454,0.760895774232424,0.6862691161375384,0.63545823097229,0.14473699999507517,0.07236849999753758
bpe_2000,132,45,2000,0.7485,0.7661152300889723,0.7482764596844927,0.6706443822242304,0.6588957905769348,0.1404010999831371,0.07020054999156855
bpe_2000,132,50,2000,0.7385,0.7555963159114163,0.7381507577381787,0.6572651905751851,0.6861900687217712,0.15588420000858605,0.07794210000429302
bpe_2000,213,0,2000,0.836,0.8375600038032982,0.8352326541309676,0.7822705333252602,0.47575244307518005,0.17475350003223866,0.08737675001611933
bpe_2000,213,5,2000,0.83,0.8310567709383772,0.8290939182203976,0.7741991139741479,0.487761527299881,0.1403312999755144,0.0701656499877572
bpe_2000,213,10,2000,0.8185,0.8203334622577914,0.817425235781656,0.759177638718438,0.5037012100219727,0.14692089997697622,0.07346044998848811
bpe_2000,213,15,2000,0.8115,0.8146049510769797,0.8103113776241337,0.7502749793033554,0.5256399512290955,0.1824231999926269,0.09121159999631345
bpe_2000,213,20,2000,0.8075,0.8103823049818196,0.8064472464606766,0.7447955610607515,0.5401833057403564,0.13447220000671223,0.06723610000335611
bpe_2000,213,25,2000,0.806,0.810314647187897,0.8049071689750632,0.7432163036130953,0.553811252117157,0.15740720002213493,0.07870360001106746
bpe_2000,213,30,2000,0.7965,0.8005932491845815,0.7951617488202855,0.7305850227157085,0.5690884590148926,0.13500529999146238,0.06750264999573119
bpe_2000,213,35,2000,0.78,0.7848346388745004,0.7783595589559403,0.7089120387762747,0.6032634377479553,0.14740459999302402,0.07370229999651201
bpe_2000,213,40,2000,0.77,0.7764734886391398,0.7676476308860514,0.6964572174573951,0.6395176649093628,0.1493192000198178,0.0746596000099089
bpe_2000,213,45,2000,0.756,0.7643606034816232,0.7535452677558567,0.6782109897116649,0.6634497046470642,0.15170500002568588,0.07585250001284294
bpe_2000,213,50,2000,0.7395,0.7494268001805321,0.7366319831029446,0.6568286009103698,0.6931967735290527,0.15606579999439418,0.07803289999719709
bpe_2000,231,0,2000,0.835,0.835758350201536,0.834643801748395,0.7804858736100888,0.49791282415390015,0.1963736999896355,0.09818684999481775
bpe_2000,231,5,2000,0.8275,0.828438892347796,0.8272297886434359,0.7704873589754027,0.5115878582000732,0.14608279999811202,0.07304139999905601
bpe_2000,231,10,2000,0.8175,0.8182483881878225,0.81682078724437,0.7573344251286935,0.5271058082580566,0.15055130003020167,0.07527565001510084
bpe_2000,231,15,2000,0.805,0.806060739129534,0.8044091864783123,0.7406960876077981,0.551307737827301,0.1409581999760121,0.07047909998800606
bpe_2000,231,20,2000,0.8035,0.8042932234025686,0.802974441274879,0.7385676843400475,0.560958206653595,0.13786710001295432,0.06893355000647716
bpe_2000,231,25,2000,0.792,0.7928848207252639,0.791537489240935,0.7232211076335774,0.579312264919281,0.13641160004772246,0.06820580002386123
bpe_2000,231,30,2000,0.784,0.7860701266344747,0.7838071057436776,0.7127447321595308,0.5907315611839294,0.13333029998466372,0.06666514999233186
bpe_2000,231,35,2000,0.768,0.7713997436540462,0.7676619069817823,0.6918866157748192,0.6211566925048828,0.13480699999490753,0.06740349999745376
bpe_2000,231,40,2000,0.754,0.7571954405257333,0.7533797482517735,0.6733162732801669,0.649921178817749,0.14858839998487383,0.07429419999243692
bpe_2000,231,45,2000,0.732,0.7364507372848383,0.7313189901571877,0.6443761011892712,0.6752007603645325,0.14456779998727143,0.07228389999363571
bpe_2000,231,50,2000,0.721,0.7250760895844821,0.7203088744426295,0.6295782321971212,0.7096902132034302,0.15260030003264546,0.07630015001632273
bpe_2000,321,0,2000,0.8195,0.8230746367439647,0.8181890627765732,0.7611057289578804,0.5035675764083862,0.18737220001639798,0.09368610000819899
bpe_2000,321,5,2000,0.8255,0.8305409584818504,0.8239469712727152,0.7696573590370414,0.5172539949417114,0.14483139995718375,0.07241569997859187
bpe_2000,321,10,2000,0.8165,0.8229333860485151,0.8149533142054419,0.7579851085494647,0.5369388461112976,0.1550522000179626,0.0775261000089813
bpe_2000,321,15,2000,0.808,0.8155490166234687,0.8060258945685088,0.7471652208665095,0.5546329617500305,0.1373467999510467,0.06867339997552335
bpe_2000,321,20,2000,0.7995,0.8084939531368103,0.7980299254376452,0.735959354984876,0.5722472667694092,0.13369170000078157,0.06684585000039078
bpe_2000,321,25,2000,0.7895,0.8016061273203814,0.7878818228427384,0.7234394118444657,0.5927834510803223,0.14604989998042583,0.07302494999021292
bpe_2000,321,30,2000,0.7775,0.7909986582162424,0.7740949852134114,0.708635575679009,0.6066270470619202,0.1311320000095293,0.06556600000476465
bpe_2000,321,35,2000,0.7625,0.7783895062172558,0.7584406754695926,0.6895175383119778,0.6436696648597717,0.13545930001419038,0.06772965000709519
bpe_2000,321,40,2000,0.743,0.7638198158277922,0.736878087746653,0.6658373372061555,0.679111897945404,0.14526449999539182,0.07263224999769591
bpe_2000,321,45,2000,0.7325,0.7567725885399762,0.7257444773844336,0.652850539276258,0.7095577120780945,0.13963460002560169,0.06981730001280084
bpe_2000,321,50,2000,0.711,0.7393547715598818,0.7029254063692711,0.6256947404812689,0.7465258836746216,0.16895619995193556,0.08447809997596778
bpe_2000,312,0,2000,0.8345,0.8346642203691752,0.833774380102759,0.7798172300902915,0.4868170917034149,0.1971254000090994,0.0985627000045497
bpe_2000,312,5,2000,0.8305,0.830579476967784,0.8298643480761629,0.7744012437933573,0.5003711581230164,0.14902279997477308,0.07451139998738654
bpe_2000,312,10,2000,0.825,0.8248286341723451,0.8242829357463575,0.7670502877397931,0.5135418772697449,0.16224249999504536,0.08112124999752268
bpe_2000,312,15,2000,0.812,0.8117820050241276,0.8112894531720337,0.7497000263245741,0.5336562395095825,0.14659280003979802,0.07329640001989901
bpe_2000,312,20,2000,0.8075,0.807139590048908,0.806702585468387,0.7437099938756133,0.5441194772720337,0.12686680001206696,0.06343340000603348
bpe_2000,312,25,2000,0.7945,0.7945809206746514,0.7937668597236609,0.7264704208279372,0.5620829463005066,0.13726230000611395,0.06863115000305697
bpe_2000,312,30,2000,0.79,0.7900957971441377,0.7893649134046731,0.7204153190778507,0.5676517486572266,0.1426117999944836,0.0713058999972418
bpe_2000,312,35,2000,0.773,0.7740063617492371,0.7722255656757253,0.6981140286353092,0.6053169369697571,0.13886679999995977,0.06943339999997988
bpe_2000,312,40,2000,0.7615,0.7632776815820564,0.7605563540693863,0.683134261391221,0.639218270778656,0.14132340002106503,0.07066170001053251
bpe_2000,312,45,2000,0.7485,0.7506166993487731,0.7471521427710502,0.6661143741690435,0.6681021451950073,0.15946430002804846,0.07973215001402423
bpe_2000,312,50,2000,0.7345,0.7384193116884981,0.7331511199279928,0.6479487204177594,0.6980019807815552,0.14689989999169484,0.07344994999584742
bpe_2000,111,0,2000,0.8175,0.8164343992710656,0.8167981611259884,0.7567668187695199,0.49153265357017517,0.16766049998113886,0.08383024999056943
bpe_2000,111,5,2000,0.8205,0.8195158606476176,0.8198243834365306,0.7607795240002665,0.5022975206375122,0.15204289997927845,0.07602144998963922
bpe_2000,111,10,2000,0.819,0.8183744900840779,0.8183086394159043,0.7588999377657089,0.5171912908554077,0.15123790001962334,0.07561895000981167
bpe_2000,111,15,2000,0.814,0.8132295074580617,0.8132959879456516,0.7521928368155907,0.528403103351593,0.15740820002974942,0.07870410001487471
bpe_2000,111,20,2000,0.8165,0.8159539734935858,0.8159021984168294,0.7555305525480155,0.5373759865760803,0.1387690000119619,0.06938450000598095
bpe_2000,111,25,2000,0.806,0.80533547008547,0.8053511656908541,0.741527144421701,0.5552562475204468,0.15917009999975562,0.07958504999987781
bpe_2000,111,30,2000,0.797,0.7966383452874112,0.7965974957856785,0.7294678109619847,0.5684766173362732,0.1513544999761507,0.07567724998807535
bpe_2000,111,35,2000,0.787,0.7871111777773319,0.7864803690482584,0.7163463177672836,0.593350350856781,0.1488971000071615,0.07444855000358075
bpe_2000,111,40,2000,0.7755,0.7767851197753337,0.7746225471410648,0.7015605565814215,0.6186658143997192,0.15024270000867546,0.07512135000433773
bpe_2000,111,45,2000,0.7695,0.7720891375755177,0.7682101670163399,0.6941265618073306,0.6453807353973389,0.1409239000058733,0.07046195000293665
bpe_2000,111,50,2000,0.7515,0.754066226691446,0.7499929448392468,0.6702548179439437,0.6761295199394226,0.15431040001567453,0.07715520000783727
bpe_2000,222,0,2000,0.8325,0.8359552346364334,0.8321382566849651,0.7779719018211835,0.4856860339641571,0.17835070000728592,0.08917535000364296
bpe_2000,222,5,2000,0.8285,0.8340889920089294,0.8284487519078202,0.7731386581675953,0.4984641671180725,0.17153210000833496,0.08576605000416748
bpe_2000,222,10,2000,0.821,0.8281681081361139,0.8207873888388884,0.7637816130335235,0.5132566094398499,0.14000740001210943,0.07000370000605471
bpe_2000,222,15,2000,0.813,0.8201036819539953,0.8126246557205681,0.7532110428744988,0.5313195586204529,0.2057857999461703,0.10289289997308515
bpe_2000,222,20,2000,0.809,0.8166280716517988,0.8086863076237842,0.7480441703461937,0.5431019067764282,0.14816460001748055,0.07408230000874028
bpe_2000,222,25,2000,0.8,0.8090051083774406,0.7998071987174137,0.7364529271117592,0.5600562691688538,0.1448761000065133,0.07243805000325665
bpe_2000,222,30,2000,0.793,0.8028819031294434,0.7926320772756418,0.7274962608813067,0.5758497714996338,0.15079660003539175,0.07539830001769587
bpe_2000,222,35,2000,0.7765,0.7879319654055223,0.7758909741013302,0.7061928735720922,0.6043051481246948,0.15224429999943823,0.07612214999971911
bpe_2000,222,40,2000,0.7615,0.7770655063725264,0.760807010693593,0.6877873183493122,0.6344785094261169,0.14426049997564405,0.07213024998782203
bpe_2000,222,45,2000,0.75,0.768539356939653,0.7490340181701777,0.67362545891606,0.6617037057876587,0.14095470000756904,0.07047735000378452
bpe_2000,222,50,2000,0.7375,0.7617656236537355,0.7370741785389608,0.6587345399245698,0.6955704689025879,0.14534059999277815,0.07267029999638908
bpe_2000,333,0,2000,0.819,0.8184270954184352,0.8183191210879159,0.7589067721582865,0.5074395537376404,0.19365820003440604,0.09682910001720302
bpe_2000,333,5,2000,0.817,0.8167702378114517,0.8164572533190361,0.7562624686228218,0.5206673741340637,0.1398736999835819,0.06993684999179095
bpe_2000,333,10,2000,0.8165,0.8163922537296674,0.8159311692801676,0.7556510254300165,0.5362208485603333,0.15570010000374168,0.07785005000187084
bpe_2000,333,15,2000,0.809,0.8091921428645013,0.8084982607909796,0.7456953320008018,0.5579593181610107,0.22670020000077784,0.11335010000038892
bpe_2000,333,20,2000,0.8025,0.802010407221025,0.8018808351641746,0.7368926817500316,0.5658220648765564,0.15290659997845069,0.07645329998922534
bpe_2000,333,25,2000,0.7915,0.7915139419640055,0.7910217883233637,0.7222925877590665,0.5827407240867615,0.1512483999831602,0.0756241999915801
bpe_2000,333,30,2000,0.782,0.7818621042058982,0.7813606712584549,0.7096690862354724,0.5999327301979065,0.13929660001304,0.06964830000652
